PACKPRICE,sum_of_salesday,Spend,s_date_year,s_date_month,s_date_dayofmonth,sale_pdp,Pampers_sale_rpi,Mamypoko_sale_rpi,Pampers_offer_rpi,Mamypoko_offer_rpi,MerchantCode_number
12.0,376,0.0,2022,3,9,16.64285714,-0.066209066,0.089583532,0.142857143,0.0625,11
11.5,363,371.0,2022,3,14,16.64285714,-0.066209066,0.089583532,0.072580645,0.017094017,11
11.5,361,42.0,2022,3,29,16.64285714,-0.066209066,0.089583532,0.135338346,0.1015625,11
11.3,318,0.0,2022,4,10,16.64285714,-0.066209066,0.089583532,0.192857143,0.050420168,11
11.3,379,72.0,2022,4,19,16.64285714,-0.066209066,0.089583532,0.192857143,0.017391304,11
11.3,334,23.0,2022,4,24,16.64285714,-0.066209066,0.089583532,0.124031008,0.1171875,11
11.3,396,65.0,2022,4,25,16.64285714,-0.066209066,0.089583532,0.124031008,0.1171875,11
11.3,312,94.0,2022,5,1,16.64285714,-0.066209066,0.089583532,0.192857143,0.017391304,11
12.1,364,0.0,2022,5,2,16.64285714,-0.066209066,0.089583532,0.062015504,0.0546875,11
11.6,295,0.0,2022,5,4,16.64285714,-0.066209066,0.089583532,0.086614173,-0.008695652,11
11.6,374,306.0,2022,5,14,17.83333333,0.048095635,0.024460752,0.165467626,0.064516129,11
11.6,361,130.0,2022,5,15,17.83333333,0.048095635,0.024460752,0.165467626,0.064516129,11
12.1,210,81.0,2022,5,30,17.83333333,0.048095635,0.024460752,0.123188406,0.024193548,11
12.1,200,177.0,2022,6,7,17.83333333,0.048095635,0.024460752,0.103703704,-0.052173913,11
12.1,221,116.0,2022,6,8,17.83333333,0.048095635,0.024460752,0.103703704,0.024193548,11
11.8,278,81.0,2022,6,16,17.83333333,0.048095635,0.024460752,0.056,-0.026086957,11
11.6,249,29.0,2022,6,18,17.83333333,0.048095635,0.024460752,0.086614173,-0.008695652,11
11.6,261,169.0,2022,6,19,17.83333333,0.048095635,0.024460752,0.086614173,-0.008695652,11
11.6,275,129.0,2022,6,21,17.83333333,-0.142475809,0.024460752,0.256410256,-0.008695652,11
12.1,139,118.0,2022,6,24,17.83333333,0.048095635,0.024460752,0.062015504,-0.016806723,11
12.1,202,101.4,2022,7,1,17.83333333,-0.142475809,0.024460752,0.224358974,-0.016806723,11
12.1,207,752.86,2022,7,7,17.83333333,0.048095635,0.024460752,0.090225564,-0.016806723,11
12.1,180,1003.69,2022,7,15,16.64285714,0.111640653,0.089583532,0.123188406,0.008196721,11
12.1,198,758.18,2022,7,16,16.64285714,0.111640653,0.089583532,0.123188406,0.008196721,11
12.1,227,493.8,2022,7,18,16.64285714,0.111640653,0.089583532,0.123188406,0.008196721,11
12.1,229,78.85,2022,7,27,16.64285714,-0.015388806,0.089583532,0.123188406,-0.016806723,11
11.9,244,172.95,2022,7,28,16.64285714,-0.015388806,0.089583532,0.137681159,0.024590164,11
11.9,323,364.52,2022,7,29,16.64285714,-0.015388806,0.089583532,0.137681159,0.024590164,11
11.9,327,357.03,2022,7,31,16.64285714,-0.015388806,0.089583532,0.137681159,0.024590164,11
11.1,222,563.39,2022,8,5,16.64285714,-0.015388806,0.089583532,0.125984252,0.034782609,11
11.0,277,944.61,2022,8,10,16.64285714,-0.015388806,0.089583532,0.133858268,0.043478261,11
12.1,184,1255.76,2022,8,25,16.64285714,0.111640653,0.089583532,0.308571429,0.008196721,11
12.2,217,5978.48,2022,8,30,16.64285714,-0.015388806,0.089583532,0.089552239,0.0,11
12.1,262,4459.03,2022,9,7,16.64285714,-0.015388806,0.089583532,0.090225564,-0.016806723,11
11.5,400,3466.86,2022,9,9,16.64285714,-0.015388806,0.089583532,0.166666667,0.0,11
11.5,435,3772.7,2022,9,11,16.64285714,-0.015388806,0.089583532,0.041666667,0.033613445,11
10.7,453,2382.21,2022,9,23,16.64285714,-0.015388806,0.089583532,0.108333333,0.053097345,11
10.0,878,3966.25,2022,9,26,16.64285714,-0.015388806,0.089583532,0.166666667,0.115044248,11
10.7,676,2269.25,2022,9,28,16.64285714,-0.015388806,0.089583532,0.108333333,0.053097345,11
10.7,510,226.26,2022,9,29,16.64285714,-0.015388806,0.146520147,0.108333333,0.053097345,11
15.7,545,0.0,2022,3,5,20.79166667,0.129795715,0.077788978,0.276497696,0.302222222,0
19.0,159,45.0,2022,3,12,20.79166667,0.271380893,0.077788978,0.112149533,0.155555556,0
19.0,149,105.0,2022,3,13,20.79166667,0.271380893,0.083333333,0.112149533,-0.079545455,0
19.0,138,154.0,2022,3,14,20.79166667,0.271380893,0.083333333,0.112149533,-0.079545455,0
16.6,580,204.0,2022,3,21,20.79166667,0.129795715,0.083333333,0.262222222,0.268722467,0
18.7,231,70.0,2022,3,23,20.79166667,0.129795715,0.083333333,0.168888889,0.176211454,0
18.7,336,0.0,2022,3,31,24.95833333,-0.044593921,-0.100367401,0.168888889,0.060301508,0
19.2,453,35.0,2022,5,29,24.95833333,0.12536504,-0.100367401,0.115207373,0.154185022,0
18.2,525,0.0,2022,6,2,24.95833333,0.12536504,-0.100367401,0.161290323,0.198237885,0
18.8,200,15.0,2022,6,10,24.95833333,-0.044593921,-0.100367401,0.164444444,0.171806167,0
18.2,203,60.0,2022,6,14,24.95833333,-0.044593921,-0.100367401,0.161290323,0.198237885,0
16.6,379,177.0,2022,6,20,24.95833333,-0.076784797,-0.100367401,0.284482759,0.268722467,0
19.1,188,122.0,2022,6,25,24.95833333,-0.044593921,-0.100367401,0.151111111,0.158590308,0
18.7,317,222.7,2022,7,18,24.95833333,-0.044593921,-0.100367401,0.142201835,0.176211454,0
17.5,237,344.11,2022,7,25,24.95833333,-0.044593921,-0.100367401,0.125,0.22907489,0
18.2,198,161.79,2022,7,27,24.95833333,-0.044593921,-0.100367401,0.161290323,0.198237885,0
18.7,187,99.82,2022,7,29,24.95833333,-0.044593921,-0.100367401,0.142201835,0.176211454,0
17.5,275,306.19,2022,8,3,24.95833333,-0.044593921,-0.100367401,0.162679426,0.22907489,0
18.2,197,271.5,2022,8,11,24.95833333,-0.044593921,0.083333333,0.153488372,0.198237885,0
18.7,180,688.65,2022,8,21,24.95833333,-0.044593921,0.083333333,0.176211454,0.172566372,0
19.2,151,1246.36,2022,8,23,24.95833333,-0.044593921,0.083333333,0.168831169,0.04950495,0
18.7,187,755.95,2022,8,25,24.95833333,-0.044593921,0.083333333,0.19047619,0.074257426,0
18.7,186,538.44,2022,8,26,24.95833333,-0.044593921,0.083333333,0.100961538,0.074257426,0
18.7,188,376.79,2022,8,27,24.95833333,-0.044593921,0.083333333,0.100961538,0.074257426,0
18.2,281,463.35,2022,9,1,24.95833333,-0.044593921,-0.100367401,0.212121212,0.099009901,0
18.2,192,527.32,2022,9,4,24.95833333,-0.044593921,0.083333333,0.212121212,0.1875,0
18.2,179,819.0,2022,9,10,24.95833333,-0.044593921,-0.100367401,0.212121212,0.198237885,0
18.2,232,323.86,2022,9,13,24.95833333,-0.044593921,0.083333333,0.212121212,0.1875,0
18.2,218,92.72,2022,9,20,24.95833333,-0.044593921,0.083333333,0.212121212,0.1875,0
17.5,1167,601.75,2022,9,26,24.95833333,-0.044593921,0.214473057,0.182242991,0.22907489,0
17.5,1432,751.35,2022,9,27,24.95833333,-0.044593921,0.214473057,0.182242991,0.22907489,0
17.5,178,759.34,2022,9,30,24.95833333,-0.044593921,0.214473057,0.182242991,0.22907489,0
11.3,100,872.0,2021,1,2,17.1796875,0.0,-0.100600601,0.103174603,0.20979021,1
11.3,114,1286.0,2021,1,3,17.1796875,0.0,-0.100600601,0.058333333,0.275641026,1
11.7,110,1600.0,2021,1,5,17.1796875,0.0,-0.100050025,0.064,0.1875,1
11.7,114,1356.0,2021,1,11,16.3984375,0.045475216,-0.050550551,0.071428571,0.0859375,1
11.0,272,355.0,2021,1,25,16.3984375,0.0,-0.050550551,0.083333333,0.043478261,1
11.3,155,282.0,2021,2,4,16.3984375,0.045475216,-0.050550551,0.103174603,0.017391304,1
11.7,64,124.0,2021,2,21,17.1796875,0.0,-0.100600601,0.040983607,-0.00862069,1
11.7,89,34.0,2021,2,23,17.1796875,0.0,-0.100600601,0.040983607,-0.00862069,1
11.7,137,0.0,2021,3,5,17.1796875,0.0,-0.101703407,0.106870229,0.078740157,1
11.7,103,0.0,2021,3,7,17.1796875,-0.100050025,-0.100600601,0.106870229,0.0859375,1
11.7,110,0.0,2021,3,11,16.3984375,0.045475216,-0.050550551,0.106870229,-0.00862069,1
11.3,126,101.0,2021,3,14,17.1796875,0.0,-0.101703407,0.096,0.025862069,1
11.7,100,112.0,2021,3,23,17.1796875,0.0,-0.100600601,0.064,0.040983607,1
11.7,130,225.0,2021,3,27,17.9609375,-0.045475216,-0.150650651,0.093023256,0.040983607,1
11.3,114,20.0,2021,3,31,16.3984375,0.045475216,-0.050550551,0.103174603,0.073770492,1
11.7,104,236.0,2021,4,1,17.1796875,0.0,-0.100600601,0.0,-0.026315789,1
11.7,70,254.0,2021,4,4,17.1796875,0.0,-0.101703407,-0.054054054,0.040983607,1
11.3,102,281.0,2021,4,6,17.1796875,0.0,-0.101703407,-0.018018018,0.073770492,1
11.2,189,129.0,2021,4,26,17.1796875,0.0,-0.100600601,0.145038168,-0.027522936,1
11.2,177,201.0,2021,5,2,16.3984375,0.045475216,-0.051603206,0.042735043,0.131782946,1
11.2,132,200.0,2021,5,3,16.3984375,0.045475216,-0.051603206,0.042735043,-0.108910891,1
12.2,75,188.0,2021,6,18,17.1796875,0.0,-0.100600601,-0.109090909,-0.099099099,1
11.0,69,140.0,2021,7,1,17.1796875,0.0,-0.100600601,0.017857143,-0.047619048,1
11.0,126,58.0,2021,7,3,17.1796875,0.0,-0.100600601,0.083333333,-0.047619048,1
11.0,115,65.0,2021,7,4,17.1796875,0.0,-0.101703407,0.083333333,0.160305344,1
11.1,74,17.0,2021,7,6,17.1796875,0.0,-0.101703407,0.097560976,0.152671756,1
10.8,139,68.0,2021,7,11,17.1796875,0.0,-0.100600601,0.1,0.175572519,1
11.1,129,0.0,2021,7,13,17.1796875,0.0,-0.100600601,0.097560976,-0.018348624,1
11.1,85,51.0,2021,7,15,17.1796875,0.0,-0.101703407,0.097560976,0.159090909,1
11.1,81,41.0,2021,7,19,17.1796875,0.0,-0.100600601,0.112,-0.018348624,1
11.1,83,0.0,2021,7,22,17.1796875,0.0,-0.100600601,0.112,-0.018348624,1
10.2,159,12.0,2021,8,8,17.9609375,0.0,-0.150650651,0.055555556,0.215384615,1
10.8,152,27.0,2021,8,18,17.1796875,0.0,-0.100600601,0.060869565,0.009174312,1
11.1,161,113.0,2021,8,26,17.1796875,0.0,-0.100600601,-0.180851064,-0.018348624,1
11.1,116,86.0,2021,8,27,17.1796875,0.0,-0.100600601,-0.180851064,0.112,1
10.8,187,109.0,2021,9,7,17.1796875,0.0,-0.100600601,0.1,0.15625,1
10.8,171,113.0,2021,9,18,17.1796875,0.0,-0.100600601,0.142857143,0.149606299,1
11.1,92,144.0,2021,9,24,17.1796875,0.0,-0.100600601,0.067226891,-0.018348624,1
11.1,114,64.0,2021,9,25,17.1796875,0.0,-0.100600601,0.067226891,-0.018348624,1
9.9,265,62.0,2021,10,7,17.1796875,0.043497173,-0.100600601,0.108108108,0.01980198,1
9.9,261,1208.0,2021,10,9,17.1796875,0.0,-0.100600601,0.108108108,0.01980198,1
11.1,77,69.0,2021,10,15,17.1796875,0.0,-0.100600601,0.125984252,-0.018348624,1
10.6,137,70.0,2021,10,16,17.1796875,0.0,-0.100600601,0.165354331,-0.04950495,1
9.9,166,193.0,2021,10,28,17.1796875,0.0,-0.100600601,0.116071429,0.272058824,1
9.4,352,248.0,2021,11,2,17.1796875,0.0,-0.100600601,0.12962963,0.342657343,1
11.3,130,729.0,2021,11,10,17.1796875,0.0,-0.100600601,0.13740458,0.18115942,1
11.3,123,231.0,2021,11,12,17.1796875,0.0,-0.100600601,0.13740458,0.18115942,1
11.3,97,165.0,2021,11,13,17.1796875,0.0,-0.100600601,0.13740458,0.256578947,1
11.3,49,269.0,2021,11,14,17.1796875,0.0,0.0,0.13740458,0.169117647,1
11.3,94,80.0,2021,11,16,17.1796875,0.0,-0.100600601,-0.018018018,0.261437908,1
11.3,107,220.0,2021,11,17,17.1796875,0.0,-0.100600601,0.13740458,0.192857143,1
10.8,286,344.0,2021,11,23,17.1796875,0.0,-0.100600601,0.175572519,0.211678832,1
11.3,144,66.0,2021,11,27,17.1796875,0.0,-0.100600601,0.13740458,0.192857143,1
11.3,83,555.0,2021,11,30,17.1796875,0.0,-0.100600601,0.073770492,0.192857143,1
10.8,154,370.0,2021,12,18,17.1796875,0.0,0.0,0.035714286,0.284768212,1
10.8,113,235.0,2021,12,19,17.1796875,0.0,0.0,0.035714286,0.284768212,1
10.8,163,296.0,2021,12,20,17.1796875,0.0,0.0,0.035714286,0.284768212,1
10.8,258,568.0,2022,1,5,17.1796875,0.0,-0.102255639,0.162790698,0.307692308,1
11.1,238,714.0,2022,1,8,17.1796875,0.0,-0.105580694,0.10483871,0.283870968,1
11.1,199,534.0,2022,1,15,17.1796875,0.0,0.0,0.177777778,0.229166667,1
10.2,255,1353.0,2022,1,16,17.1796875,0.0,-0.000455,0.177419355,0.291666667,1
11.1,259,248.0,2022,1,30,17.1796875,0.0,0.036974474,0.139534884,0.067226891,1
11.1,139,244.0,2022,2,8,17.1796875,0.0,0.036974474,0.177777778,0.297468354,1
11.8,133,226.0,2022,2,15,17.1796875,0.0,0.036974474,0.125925926,0.008403361,1
12.4,91,28.0,2022,2,18,17.1796875,0.0,0.036974474,0.03875969,-0.042016807,1
12.4,67,141.0,2022,2,19,17.1796875,0.0,0.036974474,0.0,-0.042016807,1
11.6,94,204.0,2022,2,24,17.1796875,0.0,0.036974474,0.140740741,0.025210084,1
11.6,136,129.0,2022,3,2,17.1796875,0.0,0.036974474,0.100775194,0.0,1
11.2,133,49.0,2022,3,11,17.1796875,0.0,0.036974474,0.131782946,0.034482759,1
11.2,91,158.0,2022,3,15,17.1796875,0.0,0.036974474,0.118110236,0.034482759,1
10.8,193,74.0,2022,3,22,17.1796875,0.0,0.036974474,0.2,0.092436975,1
11.2,138,0.0,2022,3,26,17.1796875,0.0,0.036974474,0.17037037,0.058823529,1
11.2,136,0.0,2022,3,27,17.1796875,0.0,0.036974474,0.17037037,0.058823529,1
12.0,65,136.0,2022,4,27,17.1796875,0.0,0.036974474,0.069767442,-0.034482759,1
12.0,72,26.0,2022,4,28,17.1796875,0.0,0.036974474,0.069767442,-0.034482759,1
11.4,123,585.0,2022,5,19,17.1796875,0.08336807,0.036974474,0.109375,0.017241379,1
12.0,93,491.0,2022,5,27,17.1796875,0.08336807,0.036974474,0.069767442,-0.034482759,1
12.0,114,637.0,2022,5,30,17.1796875,0.08336807,0.036974474,0.069767442,-0.034482759,1
12.0,116,730.0,2022,5,31,17.1796875,0.08336807,0.036974474,0.069767442,-0.034482759,1
11.6,133,1099.0,2022,6,16,18.7421875,0.0,-0.050613113,0.100775194,-0.045045045,1
11.4,117,1589.0,2022,6,18,18.7421875,0.0,-0.050613113,0.11627907,-0.027027027,1
11.6,146,1880.74,2022,7,1,18.7421875,0.0,-0.050613113,0.275,0.033333333,1
11.6,185,1515.21,2022,7,6,18.7421875,0.0,-0.050613113,0.064516129,0.008547009,1
12.2,114,1053.98,2022,7,17,18.7421875,0.0,-0.050613113,0.054263566,-0.016666667,1
10.9,128,2812.54,2022,7,23,18.7421875,0.0,-0.050613113,0.068376068,0.060344828,1
11.8,128,1130.71,2022,8,2,18.7421875,0.0,-0.050613113,0.040650407,0.008403361,1
10.4,325,4147.82,2022,8,8,18.7421875,0.0,-0.050613113,0.111111111,0.063063063,1
11.6,150,2223.14,2022,8,14,18.7421875,0.0,-0.050613113,0.100775194,0.0,1
11.8,117,3182.01,2022,8,18,18.7421875,0.0,-0.050613113,0.085271318,-0.017241379,1
12.2,92,587.79,2022,9,8,18.7421875,0.0,-0.050613113,0.024,-0.051724138,1
12.2,79,1347.07,2022,9,10,18.7421875,0.0,-0.050613113,0.075757576,-0.016666667,1
12.2,66,1543.89,2022,9,12,18.7421875,0.0,-0.050613113,0.075757576,-0.051724138,1
12.2,76,886.16,2022,9,16,18.7421875,0.0,-0.050613113,0.054263566,-0.051724138,1
12.2,80,456.72,2022,9,19,18.7421875,0.0,-0.050613113,0.089552239,-0.051724138,1
10.9,199,3665.49,2022,9,23,18.7421875,0.0,-0.050613113,0.113821138,0.060344828,1
10.9,124,1600.7,2022,9,29,18.7421875,0.0,-0.050613113,-0.329268293,0.060344828,1
10.9,114,2338.43,2022,9,30,18.7421875,0.0,-0.050613113,0.113821138,0.060344828,1
9.1,100,0.0,2021,1,3,13.80921053,-0.050025013,-0.050550551,0.099009901,0.09,2
9.1,127,0.0,2021,1,4,13.80921053,-0.050025013,-0.050550551,0.116504854,0.09,2
9.2,72,0.0,2021,1,14,14.46710526,-0.100050025,-0.100600601,0.132075472,0.089108911,2
8.7,143,0.0,2021,1,20,13.80921053,-0.050025013,-0.050550551,0.138613861,0.171428571,2
8.7,240,0.0,2021,1,25,14.46710526,-0.100050025,-0.100600601,0.179245283,0.103092784,2
9.7,64,0.0,2021,1,28,14.46710526,-0.100050025,-0.100600601,0.08490566,0.0,2
9.7,90,0.0,2021,2,11,14.46710526,-0.100050025,-0.100600601,0.08490566,0.0,2
9.5,73,0.0,2021,2,14,14.46710526,-0.100050025,-0.100600601,0.103773585,0.0,2
9.5,62,0.0,2021,2,18,14.46710526,-0.100050025,-0.100600601,0.103773585,0.0,2
9.5,74,0.0,2021,2,21,14.46710526,-0.100050025,-0.100600601,0.103773585,0.030612245,2
9.1,108,0.0,2021,3,1,14.46710526,-0.100050025,-0.100600601,0.116504854,-0.034090909,2
9.1,164,0.0,2021,3,2,14.46710526,-0.100050025,-0.100600601,0.116504854,-0.034090909,2
9.5,81,0.0,2021,3,20,14.46710526,-0.100050025,-0.100600601,0.103773585,-0.032608696,2
9.5,76,0.0,2021,3,22,14.46710526,-0.100050025,-0.100600601,0.103773585,-0.079545455,2
9.5,79,0.0,2021,3,23,13.80921053,-0.050025013,-0.050550551,0.103773585,-0.032608696,2
9.4,85,0.0,2021,3,28,15.125,-0.150075038,-0.150650651,0.113207547,-0.068181818,2
9.8,68,0.0,2021,4,5,13.15131579,0.0,-0.000501,0.075471698,-0.152941176,2
9.8,90,0.0,2021,4,9,14.46710526,-0.100050025,-0.100600601,0.075471698,-0.126436782,2
9.5,82,0.0,2021,4,12,15.125,0.0,-0.150650651,0.103773585,-0.091954023,2
9.5,123,0.0,2021,4,15,15.125,0.0,-0.150650651,0.103773585,-0.091954023,2
9.5,121,0.0,2021,4,16,15.125,0.0,-0.150650651,0.103773585,-0.091954023,2
9.8,92,0.0,2021,4,20,15.125,0.0,-0.150650651,0.109090909,-0.152941176,2
9.4,71,0.0,2021,4,22,15.125,0.0,-0.150650651,0.145454545,-0.105882353,2
9.5,64,0.0,2021,4,24,14.46710526,0.043497173,-0.100600601,0.103773585,-0.117647059,2
9.4,54,0.0,2021,4,25,14.46710526,0.043497173,-0.100600601,0.121495327,-0.105882353,2
9.4,84,0.0,2021,4,26,14.46710526,0.043497173,-0.100600601,0.145454545,-0.105882353,2
9.4,52,0.0,2021,4,30,14.46710526,0.043497173,-0.100600601,0.145454545,-0.105882353,2
9.4,59,0.0,2021,5,2,15.125,0.0,-0.150650651,0.040816327,-0.105882353,2
9.4,76,0.0,2021,5,3,15.125,0.0,-0.150650651,0.040816327,-0.105882353,2
9.4,52,0.0,2021,5,6,14.46710526,0.043497173,-0.100600601,0.010526316,-0.105882353,2
9.4,68,0.0,2021,5,9,14.46710526,0.043497173,-0.100600601,0.069306931,0.010526316,2
9.4,71,0.0,2021,5,12,15.125,0.0,-0.150650651,0.113207547,0.010526316,2
8.9,90,0.0,2021,5,17,14.46710526,0.043497173,-0.100600601,0.144230769,0.043010753,2
8.9,100,0.0,2021,5,18,14.46710526,0.043497173,-0.100600601,0.118811881,0.043010753,2
8.9,117,0.0,2021,5,27,14.46710526,-0.100050025,-0.100600601,0.091836735,0.043010753,2
8.9,150,0.0,2021,5,30,13.80921053,-0.050025013,-0.050550551,0.11,0.063157895,2
9.0,131,148.0,2021,6,11,14.46710526,-0.100050025,-0.100600601,0.142857143,0.032258065,2
9.4,59,270.0,2021,6,14,13.80921053,-0.050025013,-0.050550551,-0.02173913,-0.032967033,2
9.4,88,341.0,2021,6,17,14.46710526,-0.100050025,-0.100600601,0.104761905,-0.010752688,2
9.4,53,25.0,2021,6,30,14.46710526,-0.100050025,-0.100600601,0.069306931,-0.010752688,2
9.2,59,23.0,2021,7,3,14.46710526,-0.100050025,-0.100600601,0.031578947,-0.045454545,2
9.1,72,26.0,2021,7,10,14.46710526,-0.100050025,-0.100600601,0.09,0.010869565,2
9.1,81,84.0,2021,7,11,14.46710526,-0.100050025,-0.100600601,0.042105263,0.1875,2
9.4,41,26.0,2021,7,16,13.80921053,0.086994345,-0.050550551,0.030927835,-0.068181818,2
9.4,38,137.0,2021,8,3,14.46710526,0.043497173,-0.100600601,0.06,-0.068181818,2
8.6,75,204.0,2021,8,7,14.46710526,0.043497173,-0.100600601,0.054945055,-0.011764706,2
9.1,68,128.0,2021,8,18,14.46710526,0.043497173,-0.100600601,0.09,0.010869565,2
9.4,31,259.0,2021,8,30,14.46710526,0.043497173,-0.100600601,0.06,-0.02173913,2
9.4,38,285.0,2021,8,31,14.46710526,0.043497173,-0.100600601,0.06,-0.02173913,2
9.1,106,371.0,2021,9,9,14.46710526,0.043497173,-0.100600601,0.09,0.010869565,2
9.1,124,220.0,2021,9,10,14.46710526,0.043497173,-0.100600601,0.09,0.14953271,2
9.1,119,92.0,2021,9,12,14.46710526,0.043497173,-0.100600601,0.09,0.010869565,2
9.4,43,0.0,2021,9,28,14.46710526,0.043497173,-0.100600601,0.096153846,-0.02173913,2
9.4,29,60.0,2021,9,30,14.46710526,0.043497173,-0.100600601,0.096153846,-0.02173913,2
8.3,94,129.0,2021,10,3,14.46710526,0.043497173,-0.100600601,0.126315789,0.023529412,2
8.3,97,35.0,2021,10,4,14.46710526,0.043497173,-0.100600601,0.126315789,0.023529412,2
8.3,108,40.0,2021,10,5,14.46710526,0.043497173,-0.100600601,0.126315789,0.023529412,2
8.3,134,30.0,2021,10,6,14.46710526,0.043497173,-0.100600601,0.126315789,0.023529412,2
8.9,31,0.0,2021,10,13,14.46710526,0.043497173,-0.100600601,0.144230769,-0.047058824,2
9.4,29,0.0,2021,10,15,14.46710526,0.043497173,-0.100600601,0.06,-0.02173913,2
8.9,47,45.0,2021,10,16,14.46710526,0.043497173,-0.100600601,0.11,-0.047058824,2
8.9,30,0.0,2021,10,18,14.46710526,0.043497173,-0.100600601,0.063157895,-0.047058824,2
8.3,64,662.0,2021,10,30,14.46710526,0.043497173,-0.100600601,0.126315789,0.0,2
9.5,56,69.0,2021,11,6,14.46710526,0.043497173,-0.100600601,0.086538462,0.221311475,2
9.5,32,90.0,2021,11,13,14.46710526,-0.100050025,-0.100600601,0.086538462,0.227642276,2
9.5,68,268.0,2021,11,25,14.46710526,0.0,-0.100600601,0.086538462,0.24,2
9.5,46,1043.0,2021,12,6,14.46710526,-0.390891841,-0.100600601,0.0,0.227642276,2
9.7,33,366.0,2021,12,15,14.46710526,-0.390891841,0.044215268,-0.021052632,0.0,2
9.5,102,696.0,2021,12,31,14.46710526,-0.390891841,0.044215268,0.086538462,0.020618557,2
9.1,101,552.0,2022,1,5,14.46710526,0.043497173,-0.494255004,0.116504854,0.06185567,2
9.4,92,507.0,2022,1,9,14.46710526,0.043497173,0.044215268,0.087378641,0.040816327,2
9.4,80,205.0,2022,1,11,14.46710526,0.043497173,-0.100600601,0.160714286,0.282442748,2
9.4,88,127.0,2022,1,14,14.46710526,0.043497173,0.044215268,0.160714286,0.040816327,2
8.6,234,322.0,2022,1,20,14.46710526,0.043497173,0.042664345,0.165048544,0.338461538,2
9.4,68,91.0,2022,2,26,14.46710526,-0.390891841,0.044215268,0.096153846,0.069306931,2
9.8,51,214.0,2022,3,4,14.46710526,0.0,0.044215268,0.08411215,0.0,2
9.8,54,241.0,2022,3,5,14.46710526,0.0,0.044215268,0.075471698,0.0,2
9.5,63,0.0,2022,3,17,14.46710526,0.0,0.044215268,0.112149533,0.059405941,2
9.1,105,0.0,2022,3,22,14.46710526,0.0,0.044215268,0.1875,0.099009901,2
9.1,105,38.0,2022,3,26,14.46710526,0.0,0.044215268,0.1875,0.099009901,2
9.1,151,21.0,2022,3,30,14.46710526,0.0,0.044215268,0.1875,0.133333333,2
9.8,45,0.0,2022,4,4,14.46710526,0.0,0.044215268,0.057692308,-0.031578947,2
9.5,49,0.0,2022,4,8,14.46710526,0.0,0.044215268,0.112149533,0.059405941,2
9.5,60,0.0,2022,4,11,14.46710526,0.0,0.044215268,0.112149533,0.059405941,2
8.8,14,0.0,2022,5,1,14.46710526,0.0,0.044215268,0.177570093,0.073684211,2
10.1,34,89.0,2022,5,2,14.46710526,0.0,0.044215268,-0.147727273,0.0,2
9.2,52,1735.0,2022,5,6,14.46710526,-0.004568296,0.044215268,0.361111111,0.051546392,2
10.1,40,2088.0,2022,5,30,14.46710526,0.0,0.044215268,0.047169811,0.0,2
10.1,31,3442.0,2022,6,13,15.78289474,-0.090950432,-0.042713766,0.229007634,-0.063157895,2
9.6,63,3485.0,2022,6,25,15.78289474,-0.090950432,-0.042713766,0.142857143,0.04,2
10.1,54,6259.0,2022,6,29,15.78289474,-0.090950432,-0.042713766,0.098214286,-0.01,2
9.8,60,764.24,2022,7,1,15.78289474,-0.090950432,-0.042713766,0.289855072,0.02970297,2
9.8,73,584.48,2022,7,2,15.78289474,-0.090950432,-0.042713766,0.319444444,0.02970297,2
9.8,81,1172.67,2022,7,4,15.78289474,-0.092440801,-0.042713766,0.319444444,0.02970297,2
9.8,60,1275.11,2022,7,26,15.78289474,-0.090950432,-0.042713766,0.066666667,0.0,2
9.9,43,1068.97,2022,8,1,15.78289474,0.0,-0.042713766,0.01,0.01980198,2
9.8,93,2607.64,2022,8,14,15.78289474,0.0,-0.042713766,0.066666667,0.02970297,2
9.8,92,1302.88,2022,8,15,15.78289474,0.0,-0.042713766,0.066666667,0.02970297,2
9.8,77,1897.66,2022,8,16,15.78289474,0.0,-0.042713766,0.066666667,0.02970297,2
10.3,44,1614.74,2022,8,22,15.78289474,0.0,-0.042713766,0.019047619,-0.01980198,2
10.3,40,2080.84,2022,8,23,15.78289474,0.0,-0.042713766,0.019047619,-0.01980198,2
9.8,57,2018.72,2022,8,27,15.78289474,0.0,-0.042713766,0.02970297,0.0,2
9.9,38,2851.18,2022,9,18,15.78289474,0.0,-0.042713766,0.057142857,-0.010204082,2
8.8,85,107.0,2021,7,6,12.77906977,-0.158061117,-0.074516377,-0.047619048,-0.011494253,3
8.8,80,48.0,2021,7,7,12.77906977,-0.158061117,-0.074516377,-0.047619048,-0.011494253,3
8.9,59,189.0,2021,7,15,12.77906977,0.043516101,-0.074516377,-0.05952381,0.011111111,3
8.9,62,79.0,2021,7,18,12.77906977,0.043516101,-0.074516377,-0.011363636,0.011111111,3
8.9,54,27.0,2021,7,24,12.77906977,0.043516101,-0.074516377,-0.011363636,0.011111111,3
8.7,44,132.0,2021,8,7,11.61627907,0.130548303,0.023255814,-0.0875,-0.048192771,3
8.7,52,27.0,2021,8,11,12.77906977,0.043516101,-0.074516377,-0.0875,0.033333333,3
8.7,63,0.0,2021,8,12,12.77906977,0.043516101,-0.074516377,-0.0875,0.033333333,3
9.1,52,65.0,2021,8,13,12.77906977,0.043516101,-0.074516377,-0.083333333,-0.011111111,3
8.0,113,22.0,2021,8,19,12.77906977,0.043516101,-0.074516377,0.090909091,0.111111111,3
